UNIT_MULTIPLIER: Unit multiplier,RESPONSIBLE_AGENCY: Responsible agency,DATA_SOURCE: Data source,INDICATOR: Indicator,REF_AREA: Reference area,SEX: Sex,LAND_USE: Land Use,LIVESTOCK: Livestock,CROP: Crop,NATURAL_CALAMITY: Natural Calamity,SEASON: Season,UNIT_MEASURE: Unit of measure,FREQ: Frequency,TIME_PERIOD: Time period,OBS_VALUE: Observation value
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM015: Pursat,_T: Total,_Z: NA,1057: Poultry,_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2008,859438,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM015: Pursat,_T: Total,_Z: NA,1057: Poultry,_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2009,875920,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM015: Pursat,_T: Total,_Z: NA,1057: Poultry,_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2011,1141182,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM015: Pursat,_T: Total,_Z: NA,1057: Poultry,_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2012,1104917,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM015: Pursat,_T: Total,_Z: NA,1057: Poultry,_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2013,1333462,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM015: Pursat,_T: Total,_Z: NA,1057: Poultry,_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2014,1489384,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM015: Pursat,_T: Total,_Z: NA,1057: Poultry,_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2015,1430193,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM015: Pursat,_T: Total,_Z: NA,1057: Poultry,_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2016,1437982,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM003: Kampong Cham,_T: Total,_Z: NA,1034F: Pigs (Female),_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2008,12097,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM003: Kampong Cham,_T: Total,_Z: NA,1034F: Pigs (Female),_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2011,12889,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM003: Kampong Cham,_T: Total,_Z: NA,1034F: Pigs (Female),_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2012,11048,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM003: Kampong Cham,_T: Total,_Z: NA,1034F: Pigs (Female),_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2013,9781,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM003: Kampong Cham,_T: Total,_Z: NA,1034F: Pigs (Female),_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2014,6363,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM003: Kampong Cham,_T: Total,_Z: NA,1034F: Pigs (Female),_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2015,5345,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM003: Kampong Cham,_T: Total,_Z: NA,1034F: Pigs (Female),_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2016,4932,
0: Units,MOP_NIS: Ministry of Planning,HOUSEHOLDS_RAISING_LIVESTOCK_AND_POULTRY: Households Raising Livestock and Poultry,ASIKHM093: Coastal Region,F: Female,_Z: NA,_Z: NA,_Z: NA,_Z: NA,_Z: NA,PERCENT: Percent,A: Annual,2009,66,
0: Units,MOP_NIS: Ministry of Planning,HOUSEHOLDS_RAISING_LIVESTOCK_AND_POULTRY: Households Raising Livestock and Poultry,ASIKHM093: Coastal Region,F: Female,_Z: NA,_Z: NA,_Z: NA,_Z: NA,_Z: NA,PERCENT: Percent,A: Annual,2010,72,
0: Units,MOP_NIS: Ministry of Planning,HOUSEHOLDS_RAISING_LIVESTOCK_AND_POULTRY: Households Raising Livestock and Poultry,ASIKHM093: Coastal Region,F: Female,_Z: NA,_Z: NA,_Z: NA,_Z: NA,_Z: NA,PERCENT: Percent,A: Annual,2011,65.8,
0: Units,MOP_NIS: Ministry of Planning,HOUSEHOLDS_RAISING_LIVESTOCK_AND_POULTRY: Households Raising Livestock and Poultry,ASIKHM093: Coastal Region,F: Female,_Z: NA,_Z: NA,_Z: NA,_Z: NA,_Z: NA,PERCENT: Percent,A: Annual,2012,55,
0: Units,MOP_NIS: Ministry of Planning,HOUSEHOLDS_RAISING_LIVESTOCK_AND_POULTRY: Households Raising Livestock and Poultry,ASIKHM093: Coastal Region,F: Female,_Z: NA,_Z: NA,_Z: NA,_Z: NA,_Z: NA,PERCENT: Percent,A: Annual,2013,73,
0: Units,MOP_NIS: Ministry of Planning,HOUSEHOLDS_RAISING_LIVESTOCK_AND_POULTRY: Households Raising Livestock and Poultry,ASIKHM093: Coastal Region,F: Female,_Z: NA,_Z: NA,_Z: NA,_Z: NA,_Z: NA,PERCENT: Percent,A: Annual,2014,70,
0: Units,MOP_NIS: Ministry of Planning,HOUSEHOLDS_RAISING_LIVESTOCK_AND_POULTRY: Households Raising Livestock and Poultry,ASIKHM093: Coastal Region,F: Female,_Z: NA,_Z: NA,_Z: NA,_Z: NA,_Z: NA,PERCENT: Percent,A: Annual,2015,64.1,
0: Units,MOP_NIS: Ministry of Planning,HOUSEHOLDS_RAISING_LIVESTOCK_AND_POULTRY: Households Raising Livestock and Poultry,ASIKHM093: Coastal Region,F: Female,_Z: NA,_Z: NA,_Z: NA,_Z: NA,_Z: NA,PERCENT: Percent,A: Annual,2016,32.5,
0: Units,MOP_NIS: Ministry of Planning,HOUSEHOLDS_RAISING_LIVESTOCK_AND_POULTRY: Households Raising Livestock and Poultry,ASIKHM093: Coastal Region,F: Female,_Z: NA,_Z: NA,_Z: NA,_Z: NA,_Z: NA,PERCENT: Percent,A: Annual,2017,78.2,
0: Units,MOP_NIS: Ministry of Planning,HOUSEHOLDS_RAISING_LIVESTOCK_AND_POULTRY: Households Raising Livestock and Poultry,ASIKHM093: Coastal Region,F: Female,_Z: NA,_Z: NA,_Z: NA,_Z: NA,_Z: NA,PERCENT: Percent,A: Annual,2019,62.7,
0: Units,MOP_NIS: Ministry of Planning,HOUSEHOLDS_RAISING_LIVESTOCK_AND_POULTRY: Households Raising Livestock and Poultry,ASIKHM093: Coastal Region,F: Female,_Z: NA,_Z: NA,_Z: NA,_Z: NA,_Z: NA,PERCENT: Percent,A: Annual,2021,51.6,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM010: Kratie,_T: Total,_Z: NA,0946F: Buffalo (Female),_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2008,14448,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM010: Kratie,_T: Total,_Z: NA,0946F: Buffalo (Female),_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2009,14114,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM010: Kratie,_T: Total,_Z: NA,0946F: Buffalo (Female),_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2011,11667,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM010: Kratie,_T: Total,_Z: NA,0946F: Buffalo (Female),_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2012,11426,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM010: Kratie,_T: Total,_Z: NA,0946F: Buffalo (Female),_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2013,16207,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM010: Kratie,_T: Total,_Z: NA,0946F: Buffalo (Female),_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2014,13744,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM010: Kratie,_T: Total,_Z: NA,0946F: Buffalo (Female),_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2015,13702,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM010: Kratie,_T: Total,_Z: NA,0946F: Buffalo (Female),_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2016,13386,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM021: Takeo,_T: Total,_Z: NA,1034M: Pigs (Male),_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2011,222571,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM021: Takeo,_T: Total,_Z: NA,1034M: Pigs (Male),_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2012,220472,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM006: Kampong Thom,_T: Total,_Z: NA,0946: Buffalo,_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2008,52372,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM006: Kampong Thom,_T: Total,_Z: NA,0946: Buffalo,_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2009,53450,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM006: Kampong Thom,_T: Total,_Z: NA,0946: Buffalo,_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2010,57887,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM006: Kampong Thom,_T: Total,_Z: NA,0946: Buffalo,_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2011,55410,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM006: Kampong Thom,_T: Total,_Z: NA,0946: Buffalo,_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2012,52330,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM006: Kampong Thom,_T: Total,_Z: NA,0946: Buffalo,_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2013,50467,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM006: Kampong Thom,_T: Total,_Z: NA,0946: Buffalo,_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2014,41058,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM006: Kampong Thom,_T: Total,_Z: NA,0946: Buffalo,_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2015,34315,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM006: Kampong Thom,_T: Total,_Z: NA,0946: Buffalo,_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2016,33003,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM010: Kratie,_T: Total,_Z: NA,0866: Cattle,_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2008,104227,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM010: Kratie,_T: Total,_Z: NA,0866: Cattle,_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2009,109190,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM010: Kratie,_T: Total,_Z: NA,0866: Cattle,_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2010,104587,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM010: Kratie,_T: Total,_Z: NA,0866: Cattle,_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2011,103173,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM010: Kratie,_T: Total,_Z: NA,0866: Cattle,_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2012,96761,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM010: Kratie,_T: Total,_Z: NA,0866: Cattle,_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2013,96809,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM010: Kratie,_T: Total,_Z: NA,0866: Cattle,_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2014,70189,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM010: Kratie,_T: Total,_Z: NA,0866: Cattle,_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2015,68753,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM010: Kratie,_T: Total,_Z: NA,0866: Cattle,_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2016,67680,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM009: Koh Kong,_T: Total,_Z: NA,0866: Cattle,_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2008,9668,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM009: Koh Kong,_T: Total,_Z: NA,0866: Cattle,_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2009,6142,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM009: Koh Kong,_T: Total,_Z: NA,0866: Cattle,_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2010,6142,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM009: Koh Kong,_T: Total,_Z: NA,0866: Cattle,_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2011,5301,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM009: Koh Kong,_T: Total,_Z: NA,0866: Cattle,_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2012,6203,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM009: Koh Kong,_T: Total,_Z: NA,0866: Cattle,_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2013,6642,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM009: Koh Kong,_T: Total,_Z: NA,0866: Cattle,_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2014,6926,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM009: Koh Kong,_T: Total,_Z: NA,0866: Cattle,_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2015,6402,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM009: Koh Kong,_T: Total,_Z: NA,0866: Cattle,_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2016,6499,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM: Cambodia,_T: Total,_Z: NA,1034M: Pigs (Male),_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2011,2099332,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM: Cambodia,_T: Total,_Z: NA,1034M: Pigs (Male),_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2012,2208611,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM009: Koh Kong,_T: Total,_Z: NA,1057: Poultry,_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2008,68658,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM009: Koh Kong,_T: Total,_Z: NA,1057: Poultry,_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2009,50884,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM009: Koh Kong,_T: Total,_Z: NA,1057: Poultry,_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2011,42815,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM009: Koh Kong,_T: Total,_Z: NA,1057: Poultry,_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2012,37302,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM009: Koh Kong,_T: Total,_Z: NA,1057: Poultry,_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2013,47054,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM009: Koh Kong,_T: Total,_Z: NA,1057: Poultry,_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2014,90082,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM009: Koh Kong,_T: Total,_Z: NA,1057: Poultry,_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2015,51111,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM009: Koh Kong,_T: Total,_Z: NA,1057: Poultry,_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2016,70542,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM006: Kampong Thom,_T: Total,_Z: NA,0946F: Buffalo (Female),_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2008,15983,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM006: Kampong Thom,_T: Total,_Z: NA,0946F: Buffalo (Female),_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2009,16095,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM006: Kampong Thom,_T: Total,_Z: NA,0946F: Buffalo (Female),_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2011,17163,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM006: Kampong Thom,_T: Total,_Z: NA,0946F: Buffalo (Female),_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2012,16092,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM006: Kampong Thom,_T: Total,_Z: NA,0946F: Buffalo (Female),_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2013,23509,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM006: Kampong Thom,_T: Total,_Z: NA,0946F: Buffalo (Female),_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2014,20271,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM006: Kampong Thom,_T: Total,_Z: NA,0946F: Buffalo (Female),_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2015,17185,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM006: Kampong Thom,_T: Total,_Z: NA,0946F: Buffalo (Female),_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2016,16223,
6: Millions,"MAFF: Ministry of Agriculture, Forestry and Fisheries",PRODUCTION_OF_CATTLES_AND_BUFFALOES: Production of Cattles and Buffaloes,ASIKHM016: Ratanak Kiri,_T: Total,_Z: NA,_Z: NA,_Z: NA,_Z: NA,_Z: NA,HEADS: Heads,A: Annual,2013,0.05,
6: Millions,"MAFF: Ministry of Agriculture, Forestry and Fisheries",PRODUCTION_OF_CATTLES_AND_BUFFALOES: Production of Cattles and Buffaloes,ASIKHM016: Ratanak Kiri,_T: Total,_Z: NA,_Z: NA,_Z: NA,_Z: NA,_Z: NA,HEADS: Heads,A: Annual,2014,0.05,
6: Millions,"MAFF: Ministry of Agriculture, Forestry and Fisheries",PRODUCTION_OF_CATTLES_AND_BUFFALOES: Production of Cattles and Buffaloes,ASIKHM016: Ratanak Kiri,_T: Total,_Z: NA,_Z: NA,_Z: NA,_Z: NA,_Z: NA,HEADS: Heads,A: Annual,2015,0.05,
6: Millions,"MAFF: Ministry of Agriculture, Forestry and Fisheries",PRODUCTION_OF_CATTLES_AND_BUFFALOES: Production of Cattles and Buffaloes,ASIKHM016: Ratanak Kiri,_T: Total,_Z: NA,_Z: NA,_Z: NA,_Z: NA,_Z: NA,HEADS: Heads,A: Annual,2016,0.05,
6: Millions,"MAFF: Ministry of Agriculture, Forestry and Fisheries",PRODUCTION_OF_CATTLES_AND_BUFFALOES: Production of Cattles and Buffaloes,ASIKHM002: Battambang,_T: Total,_Z: NA,_Z: NA,_Z: NA,_Z: NA,_Z: NA,HEADS: Heads,A: Annual,2013,0.19,
6: Millions,"MAFF: Ministry of Agriculture, Forestry and Fisheries",PRODUCTION_OF_CATTLES_AND_BUFFALOES: Production of Cattles and Buffaloes,ASIKHM002: Battambang,_T: Total,_Z: NA,_Z: NA,_Z: NA,_Z: NA,_Z: NA,HEADS: Heads,A: Annual,2014,0.18,
6: Millions,"MAFF: Ministry of Agriculture, Forestry and Fisheries",PRODUCTION_OF_CATTLES_AND_BUFFALOES: Production of Cattles and Buffaloes,ASIKHM002: Battambang,_T: Total,_Z: NA,_Z: NA,_Z: NA,_Z: NA,_Z: NA,HEADS: Heads,A: Annual,2015,0.18,
6: Millions,"MAFF: Ministry of Agriculture, Forestry and Fisheries",PRODUCTION_OF_CATTLES_AND_BUFFALOES: Production of Cattles and Buffaloes,ASIKHM002: Battambang,_T: Total,_Z: NA,_Z: NA,_Z: NA,_Z: NA,_Z: NA,HEADS: Heads,A: Annual,2016,0.18,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM006: Kampong Thom,_T: Total,_Z: NA,1034: Pigs,_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2008,105499,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM006: Kampong Thom,_T: Total,_Z: NA,1034: Pigs,_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2009,102848,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM006: Kampong Thom,_T: Total,_Z: NA,1034: Pigs,_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2013,106451,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM006: Kampong Thom,_T: Total,_Z: NA,1034: Pigs,_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2014,95160,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM006: Kampong Thom,_T: Total,_Z: NA,1034: Pigs,_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2015,68946,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM006: Kampong Thom,_T: Total,_Z: NA,1034: Pigs,_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2016,69823,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM006: Kampong Thom,_T: Total,_Z: NA,0866F: Cattle (Female),_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2008,65995,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM006: Kampong Thom,_T: Total,_Z: NA,0866F: Cattle (Female),_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2011,68313,
